name,height,weight,position,games_played,games_started,min_per,field_goal,field_attmps,field_pct,two_pointer,two_pattamps,two_pct,three_ptrs,three_pattmp,three_pct,free_throws,free_attmps,free_pct,assists,steals,blocks,points,off_reb,def_reb,total_reb,turnovers,school,seasons,start_season,end_season,drafted
Drew Shiller,1.8288,81.648,Guard,22.4,3.0,17.0,1.4,3.6,0.393,0.4,1.0,0.398,1.0,2.7,0.393,0.7,0.8,0.893,1.5,0.4,0.0,4.6,0.3,1.2,1.5,0.9,Overall,5.0,2006,2010,False
James Ennis,2.0066,95.256,Guard,33.5,33.0,31.0,4.5,9.0,0.493,3.0,4.9,0.611,1.5,4.1,0.493,2.8,3.6,0.7879999999999999,2.4,1.7,1.0,13.2,1.6,3.8,5.4,2.5,Long Beach State,2.0,2012,2013,True
Tim Carroll,1.905,97.524,Forward,10.5,0.25,3.2,0.2,0.5,0.435,0.2,0.4,0.588,0.0,0.1,0.435,0.0,0.1,0.25,0.3,0.1,0.1,0.5,0.1,0.4,0.6,0.2,Akron,4.0,2007,2010,False
Emmanuel Wilson,1.8796,83.916,Guard,4.0,0.0,4.5,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.8,0.0,0.3,0.5,0.5,0.0,0.5,0.3,0.3,0.0,0.3,0.3,1.0,San Diego State,1.0,2017,2017,False
Mikal Bridges,2.0066,86.6376,Forward,38.666666666666664,24.333333333333332,27.3,3.9,7.5,0.525,2.5,3.8,0.645,1.5,3.7,0.525,1.9,2.3,0.845,1.6,1.4,0.9,11.3,1.1,3.2,4.3,1.1,Villanova,3.0,2016,2018,True
Christian Siakam,2.0066,111.132,Forward,27.75,11.75,15.8,2.5,4.3,0.589,2.5,4.2,0.5870000000000001,0.1,0.1,0.589,0.8,1.1,0.7559999999999999,0.4,0.4,0.4,5.9,1.9,2.2,4.2,0.9,IUPUI,4.0,2009,2012,False
Christian Beyer,2.0066,99.792,Forward,25.333333333333332,2.6666666666666665,11.0,0.9,1.7,0.5479999999999999,0.8,1.4,0.593,0.1,0.2,0.5479999999999999,0.3,0.6,0.591,0.3,0.2,0.1,2.2,0.9,1.9,2.8,0.5,Virginia Tech,3.0,2013,2015,False
C.J. Wiggins,1.8034,77.112,Guard,24.0,6.333333333333333,11.9,1.2,3.2,0.3720000000000001,0.9,2.4,0.388,0.3,0.8,0.3720000000000001,0.9,1.3,0.674,1.8,0.4,0.0,3.6,0.2,0.7,0.8,0.8,North Carolina Central,3.0,2016,2018,False
O'Karo Akamune,2.0066,95.256,Forward,27.333333333333332,4.0,12.9,1.2,2.2,0.525,1.2,2.2,0.528,0.0,0.0,0.525,0.6,1.3,0.481,0.4,0.5,0.4,2.9,1.4,1.8,3.2,0.7,Western Kentucky,3.0,2012,2014,False
Jack Eggleston,2.032,97.524,Forward,28.75,27.75,32.5,4.0,8.5,0.469,3.3,6.6,0.4970000000000001,0.7,1.9,0.469,2.2,2.9,0.777,1.9,0.9,0.6,10.9,1.5,4.6,6.1,1.7,Penn,4.0,2008,2011,False
Cameron Lard,2.0574,111.132,Forward,26.5,8.0,20.1,4.2,6.7,0.623,4.2,6.7,0.623,0.0,0.0,0.623,1.1,1.8,0.608,0.5,0.3,1.7,9.4,2.3,3.4,5.7,1.3,Iowa State,2.0,2018,2019,False
Xavier Moon,1.8796,74.844,Guard,33.5,25.5,29.1,4.5,9.9,0.452,2.7,5.6,0.483,1.8,4.3,0.452,2.1,2.5,0.8290000000000001,3.1,1.0,0.2,12.8,0.4,2.6,3.0,1.4,Morehead State,2.0,2016,2017,False
Marshall Guilmette,2.0828,113.4,Forward,19.333333333333332,7.0,16.1,1.9,4.2,0.455,1.7,3.6,0.483,0.2,0.6,0.455,1.1,1.6,0.667,0.8,0.2,0.3,5.1,1.1,1.8,2.9,1.2,East Carolina,3.0,2013,2015,False
Elijah Mayes,1.8288,79.38,Guard,30.0,30.0,29.5,4.3,9.0,0.481,3.3,6.8,0.493,1.0,2.2,0.481,1.5,1.7,0.863,2.8,0.9,0.0,11.1,0.3,1.8,2.1,1.8,Florida A&M,1.0,2018,2018,False
Harvey Perry,1.9558,92.988,Guard,12.0,3.75,13.5,1.1,3.6,0.299,0.6,2.1,0.3,0.5,1.5,0.299,0.8,1.2,0.638,0.9,0.5,0.3,3.4,0.9,1.9,2.8,1.2,Overall,4.0,2007,2010,False
Tyshawn Myles,2.032,111.132,Forward,24.25,1.0,11.1,0.7,1.5,0.463,0.7,1.5,0.463,0.0,0.0,0.463,0.5,0.9,0.494,0.1,0.2,0.5,1.9,1.3,1.5,2.8,0.4,Drexel,4.0,2015,2018,False
Matt Ratto,1.8034,72.57600000000002,Guard,20.0,0.0,4.5,0.5,1.2,0.375,0.1,0.1,0.4,0.4,1.1,0.375,0.3,0.3,0.909,0.2,0.2,0.0,1.6,0.1,0.4,0.5,0.2,Cal State Bakersfield,2.0,2013,2014,False
Nate Gibbs,1.9812,104.328,Forward,10.0,6.0,25.2,1.7,4.6,0.37,1.7,4.6,0.37,0.0,0.0,0.37,3.4,4.1,0.8290000000000001,0.2,0.6,0.2,6.8,1.5,4.5,6.0,1.5,Fairleigh Dickinson,1.0,2011,2011,False
Logan Koch,1.8542,90.72,Guard,9.75,0.5,9.4,0.4,1.5,0.28300000000000003,0.1,0.3,0.25,0.4,1.2,0.28300000000000003,0.1,0.1,1.0,0.8,0.3,0.0,1.3,0.0,0.5,0.5,0.4,Eastern Illinois,4.0,2017,2020,False
Brandon Bolden,2.1082,97.524,Center,5.6,0.2,4.9,0.5,0.9,0.6,0.5,0.9,0.6,0.0,0.0,0.6,0.3,0.6,0.471,0.1,0.1,0.4,1.4,0.4,0.6,1.0,0.5,Overall,5.0,2013,2017,False
Brynton Lemar,1.9304,88.45200000000001,Guard,30.75,19.75,25.6,3.1,7.8,0.397,1.9,4.6,0.412,1.2,3.2,0.397,2.1,2.9,0.736,1.7,0.6,0.1,9.5,0.4,2.1,2.5,1.5,UC-Davis,4.0,2014,2017,False
Peyton Siva,1.8288,83.916,Guard,36.0,28.25,26.2,2.9,6.9,0.417,2.2,4.5,0.482,0.7,2.4,0.417,2.0,2.8,0.737,4.7,1.8,0.1,8.4,0.3,2.1,2.4,2.7,Louisville,4.0,2010,2013,True
Dakarai Tucker,1.9558,85.7304,Guard,31.25,6.5,17.9,2.0,4.5,0.443,0.8,1.5,0.551,1.2,3.0,0.443,0.6,0.8,0.7959999999999999,0.6,0.4,0.3,5.7,0.3,1.7,2.0,0.6,Utah,4.0,2013,2016,False
Michael Humphrey,2.0574,97.524,Forward,31.25,23.0,21.5,3.3,7.0,0.477,3.0,6.0,0.501,0.3,1.0,0.477,1.3,2.0,0.6729999999999999,0.7,0.7,0.9,8.3,1.8,3.9,5.7,1.3,Stanford,4.0,2015,2018,False
Matthew Jiles,1.778,70.308,Guard,17.75,0.75,4.4,0.2,0.8,0.281,0.1,0.4,0.333,0.1,0.4,0.281,0.2,0.3,0.579,0.3,0.2,0.0,0.7,0.2,0.2,0.4,0.3,New Orleans,4.0,2015,2018,False
Jalen McDaniels,2.0828,88.45200000000001,Forward,33.5,27.5,27.9,5.0,10.0,0.504,4.6,8.6,0.5379999999999999,0.4,1.4,0.504,2.7,3.6,0.758,1.5,1.0,0.5,13.2,2.1,5.8,7.9,1.8,San Diego State,2.0,2018,2019,True
Zach Price,2.0828,113.4,Center,22.333333333333332,12.666666666666666,12.0,1.3,2.6,0.503,1.3,2.6,0.503,0.0,0.0,0.503,0.8,1.5,0.545,0.1,0.2,0.4,3.4,1.1,1.8,2.8,0.7,Overall,3.0,2012,2016,False
Christian Oshita,1.9812,86.184,Forward,18.0,0.0,8.4,0.6,1.9,0.294,0.3,0.8,0.333,0.3,1.1,0.294,0.2,0.5,0.444,0.2,0.1,0.0,1.6,0.5,1.1,1.6,0.7,San Diego,1.0,2016,2016,False
Will Archambault,1.9812,99.792,Forward,33.75,9.25,20.6,2.8,6.9,0.413,1.5,2.9,0.501,1.4,4.0,0.413,0.8,1.4,0.617,1.3,0.4,0.2,7.9,1.1,2.2,3.3,1.2,Davidson,4.0,2007,2010,False
Michael Hueitt Jr.,1.905,83.916,Guard,21.5,0.0,11.3,1.6,4.1,0.384,0.3,0.6,0.44,1.3,3.5,0.384,0.2,0.3,0.75,0.5,0.3,0.0,4.7,0.3,1.3,1.6,0.4,Overall,2.0,2018,2020,False
Joe Duffy,2.032,102.06,Forward,13.0,0.0,4.2,0.4,0.9,0.435,0.3,0.8,0.425,0.1,0.1,0.435,0.3,0.3,0.765,0.2,0.1,0.0,1.1,0.3,0.5,0.8,0.2,Vanderbilt,4.0,2008,2011,False
Shai Gilgeous-Alexander,1.9812,81.648,Guard,37.0,24.0,33.7,4.9,10.2,0.485,4.3,8.6,0.5,0.6,1.5,0.485,3.9,4.7,0.8170000000000001,5.1,1.6,0.5,14.4,0.9,3.2,4.1,2.7,Kentucky,1.0,2018,2018,True
Andy Brown,2.0066,97.524,Forward,21.0,10.0,19.1,2.0,4.2,0.489,1.7,3.2,0.529,0.3,1.0,0.489,0.7,1.4,0.517,0.9,0.9,0.2,5.1,1.0,1.4,2.5,0.9,Stanford,2.0,2012,2013,False
K.C. Anuna,1.905,92.988,Forward,4.333333333333333,0.0,1.4,0.4,0.7,0.556,0.3,0.5,0.667,0.1,0.2,0.556,0.2,0.2,1.0,0.0,0.0,0.0,1.0,0.2,0.1,0.2,0.1,Middle Tennessee,3.0,2009,2011,False
Josh Riddle,2.032,97.524,Forward,24.5,7.5,12.8,0.9,2.9,0.326,0.9,2.3,0.381,0.1,0.6,0.326,0.3,0.5,0.667,0.7,0.5,0.4,2.3,0.6,1.3,1.9,0.7,Dartmouth,2.0,2009,2010,False
Chase Tapley,1.905,88.45200000000001,Guard,33.5,28.5,28.5,4.3,9.3,0.46,2.6,5.1,0.513,1.7,4.2,0.46,1.2,1.5,0.762,2.3,1.4,0.4,11.4,0.6,2.5,3.1,1.4,San Diego State,4.0,2010,2013,False
Arnold Louis,2.0066,92.988,Forward,30.0,13.0,22.5,2.9,6.0,0.489,2.8,5.6,0.504,0.1,0.3,0.489,1.7,3.0,0.545,0.7,1.0,0.4,7.6,2.6,4.3,6.9,1.7,Savannah State,4.0,2009,2013,False
Phil Beans,2.0574,105.6888,Center,22.75,12.75,16.4,1.8,4.3,0.43,1.2,2.6,0.459,0.7,1.7,0.43,0.8,1.0,0.8170000000000001,0.4,0.2,0.3,5.2,0.8,1.8,2.7,0.9,Holy Cross,4.0,2010,2013,False
Gligorije Rakocevic,2.1082,115.668,Center,28.0,5.5,13.1,1.4,2.7,0.508,1.3,2.4,0.522,0.1,0.2,0.508,0.7,1.2,0.6,0.2,0.2,0.2,3.5,1.1,1.5,2.6,0.8,Oregon State,4.0,2016,2019,False
Mathiang Muo,1.9812,98.4312,Forward,22.0,14.5,21.8,2.5,6.3,0.395,0.9,2.4,0.359,1.6,3.9,0.395,1.1,1.4,0.772,0.6,0.6,0.2,7.6,1.1,2.4,3.4,1.2,Overall,4.0,2010,2013,False
Marvin King-Davis,2.0066,104.328,Forward,26.0,17.75,20.7,3.0,6.4,0.467,3.0,6.3,0.469,0.0,0.0,0.467,2.2,3.2,0.7,0.5,0.2,0.6,8.2,1.8,3.4,5.2,0.9,Delaware,4.0,2013,2016,False
Scott Grable,2.0574,111.132,Forward,26.75,13.75,14.4,1.2,2.3,0.53,1.2,2.3,0.534,0.0,0.0,0.53,0.9,1.5,0.624,0.7,0.4,0.2,3.4,1.4,1.8,3.2,0.9,Elon,4.0,2007,2011,False
Gabriel Dos Santos,1.9304,90.72,Guard,2.6666666666666665,0.0,4.5,0.6,1.4,0.455,0.5,1.3,0.4,0.1,0.1,0.455,0.1,0.5,0.25,0.4,0.0,0.0,1.5,0.3,0.3,0.5,0.6,Overall,3.0,2013,2015,False
Rion Brown,1.9812,95.7096,Guard,34.0,11.5,23.5,2.8,6.8,0.405,1.5,3.0,0.499,1.3,3.8,0.405,1.4,1.9,0.748,1.1,0.5,0.1,8.3,0.8,2.3,3.1,0.9,Miami (FL),4.0,2011,2014,False
Derek Willis,2.0574,97.9776,Forward,25.75,6.5,15.0,1.8,3.9,0.473,0.8,1.3,0.628,1.0,2.6,0.473,0.7,0.8,0.802,0.5,0.5,0.6,5.4,0.7,2.7,3.4,0.6,Kentucky,4.0,2014,2017,False
Romario Souza,2.0828,111.132,Forward,31.0,19.0,16.2,2.2,3.9,0.564,2.2,3.9,0.5670000000000001,0.0,0.0,0.564,1.3,1.8,0.69,0.4,0.3,0.3,5.7,1.2,1.7,2.9,0.9,Louisiana Tech,2.0,2011,2012,False
Luke Devlin,2.032,106.596,Forward,32.0,15.0,18.7,1.8,4.1,0.435,1.4,2.7,0.51,0.4,1.4,0.435,0.7,1.1,0.662,0.7,0.4,0.2,4.7,1.3,2.6,3.9,0.7,Albany (NY),4.0,2011,2014,False
Judd Welfringer,1.9558,91.1736,Guard,13.0,0.0,10.3,0.4,1.5,0.263,0.2,0.2,0.667,0.2,1.2,0.263,0.2,0.3,0.5,0.7,0.5,0.1,1.2,0.4,1.2,1.6,0.5,Drake,1.0,2012,2012,False
D.J. Gay,1.8288,77.112,Guard,35.0,30.0,30.2,2.7,7.5,0.362,1.1,3.1,0.364,1.6,4.3,0.362,1.4,2.1,0.698,2.5,0.9,0.1,8.4,0.4,1.5,1.9,1.4,San Diego State,4.0,2008,2011,False
Robert Puleikis,2.0828,100.2456,Center,4.5,0.0,2.6,0.6,0.7,0.833,0.6,0.7,0.833,0.0,0.0,0.833,0.2,0.6,0.4,0.0,0.1,0.0,1.3,0.3,0.2,0.6,0.0,Drake,2.0,2013,2014,False
Alioune Diouf,1.9558,99.792,Guard,27.5,8.25,16.2,1.4,3.6,0.395,1.3,2.9,0.426,0.2,0.6,0.395,0.7,1.2,0.586,0.8,0.6,0.3,3.7,0.9,1.9,2.9,1.1,James Madison,4.0,2010,2013,False
Joey Lynch-Flohr,2.032,100.2456,Center,31.0,25.0,26.4,3.8,7.5,0.506,3.8,7.5,0.508,0.0,0.0,0.506,2.6,3.6,0.7190000000000001,1.0,0.5,0.2,10.2,2.1,3.3,5.4,1.8,Radford,4.0,2007,2010,False
Jonathan Mills,1.9558,108.864,Forward,35.5,25.5,26.2,3.5,6.8,0.506,3.5,6.8,0.506,0.0,0.0,0.506,2.5,3.9,0.629,1.1,0.8,0.3,9.4,3.2,3.9,7.1,1.8,Southern Miss,2.0,2012,2013,False
Tim McKinney,1.9558,95.256,Guard,9.0,0.0,1.7,0.1,0.3,0.333,0.1,0.2,0.5,0.0,0.1,0.333,0.2,0.2,0.75,0.0,0.1,0.0,0.4,0.1,0.2,0.2,0.1,Bryant,2.0,2013,2014,False
Adam Pike,1.8542,77.112,Guard,6.0,0.0,1.2,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.2,0.3,0.0,0.3,0.0,Austin Peay,1.0,2016,2016,False
Isaac Nixon,1.8796,83.916,Guard,27.0,0.0,8.6,0.7,1.8,0.396,0.4,1.0,0.37,0.3,0.8,0.396,0.2,0.4,0.455,0.3,0.3,0.0,1.9,0.1,0.7,0.9,1.0,Norfolk State,1.0,2010,2010,False
Ari Feldman,2.0574,99.792,Forward,25.0,8.0,14.0,1.5,3.3,0.446,1.1,2.5,0.435,0.4,0.8,0.446,0.6,0.7,0.778,0.4,0.4,0.3,3.9,0.8,1.1,1.9,0.4,Cal State Northridge,1.0,2012,2012,False
Parker Hicks,1.9812,95.256,Guard,12.5,0.0,2.8,0.3,0.7,0.389,0.2,0.2,0.667,0.1,0.5,0.389,0.2,0.4,0.667,0.0,0.1,0.1,0.9,0.1,0.4,0.5,0.2,Texas Tech,2.0,2018,2019,False
Caleb Crayton,1.905,92.988,Guard,27.5,14.75,18.9,2.0,5.0,0.412,1.6,3.3,0.485,0.4,1.7,0.412,1.2,1.9,0.667,0.9,0.4,0.1,5.8,1.1,2.3,3.4,1.6,Houston Baptist,4.0,2013,2016,False
Andre Frederick,2.032,99.792,Forward,25.5,3.0,10.6,0.8,1.4,0.5920000000000001,0.8,1.4,0.5920000000000001,0.0,0.0,0.5920000000000001,0.2,0.4,0.364,0.1,0.4,0.6,1.8,0.6,0.8,1.4,0.5,Robert Morris,2.0,2015,2016,False
Tevin Bellinger,1.8288,81.648,Guard,31.5,18.5,27.4,4.0,10.6,0.38,2.9,6.4,0.451,1.1,4.2,0.38,2.2,2.8,0.8009999999999999,2.1,1.3,0.0,11.4,0.7,2.4,3.1,2.4,Prairie View,2.0,2016,2017,False
Kelvin Penn,1.9812,105.6888,Forward,30.0,24.0,23.4,1.4,2.6,0.544,1.4,2.6,0.544,0.0,0.0,0.544,0.4,0.9,0.422,0.5,0.7,1.9,3.2,2.2,2.7,4.9,1.0,Florida Atlantic,4.0,2012,2015,False
Ilija Milutinovic,2.1336,114.3072,Center,26.333333333333332,0.0,7.0,0.8,1.6,0.484,0.6,1.2,0.48,0.2,0.3,0.484,0.5,0.8,0.6890000000000001,0.3,0.1,0.2,2.2,0.4,1.1,1.5,0.5,Oakland,3.0,2009,2011,False
Andrew Lawrence,1.8542,83.916,Guard,33.5,16.5,26.9,2.8,7.0,0.405,1.3,2.7,0.485,1.5,4.3,0.405,1.9,2.5,0.7440000000000001,2.9,1.2,0.2,9.1,0.3,1.9,2.2,1.7,College of Charleston,4.0,2010,2013,False
Trey Burke,1.8288,86.184,Guard,36.5,35.5,35.7,6.0,13.3,0.45,4.2,8.3,0.499,1.8,5.0,0.45,3.1,4.0,0.777,5.7,1.3,0.5,16.9,0.6,2.7,3.3,2.5,Michigan,2.0,2012,2013,True
Lanerryl Johnson,1.8542,74.844,Guard,17.25,4.75,20.8,3.4,8.8,0.382,2.0,5.0,0.396,1.4,3.8,0.382,1.9,2.4,0.792,1.4,0.6,0.0,10.0,0.3,1.2,1.5,1.9,Overall,4.0,2013,2016,False
Abdoulaye Gueye,2.0574,98.4312,Forward,22.25,9.75,16.2,1.9,3.9,0.484,1.8,3.6,0.508,0.0,0.3,0.484,0.8,1.3,0.568,0.8,0.5,0.8,4.6,1.2,2.2,3.4,1.3,Georgia Tech,4.0,2015,2019,False
Myck Kabongo,1.8542,81.648,Guard,22.5,22.5,32.2,3.1,7.7,0.4,2.3,5.3,0.439,0.7,2.4,0.4,4.0,5.5,0.715,5.3,1.5,0.0,10.8,0.6,2.8,3.5,3.1,Texas,2.0,2012,2013,False
Tyler Kidd,1.7526,81.648,Guard,15.333333333333334,6.333333333333333,21.2,2.8,6.7,0.413,1.6,4.0,0.405,1.2,2.7,0.413,1.7,2.1,0.8,2.5,1.0,0.0,8.4,0.2,1.2,1.4,1.9,Eastern Washington,3.0,2018,2020,False
Kawhi Leonard,2.0066,102.06,Forward,35.0,34.5,31.9,5.4,12.0,0.449,4.8,9.7,0.4970000000000001,0.6,2.3,0.449,2.8,3.7,0.7440000000000001,2.2,1.4,0.6,14.1,3.3,6.9,10.2,2.2,San Diego State,2.0,2010,2011,True
Donovan Ross,1.9558,95.256,Forward,30.0,23.5,27.0,3.7,6.9,0.536,3.7,6.7,0.546,0.0,0.2,0.536,2.7,3.4,0.7959999999999999,0.8,0.9,0.7,10.1,1.5,3.0,4.6,1.8,Lamar,2.0,2014,2015,False
Jake Allsmiller,1.9558,83.916,Guard,32.0,23.5,24.3,2.3,6.1,0.371,0.2,0.5,0.403,2.1,5.6,0.371,0.5,0.6,0.835,0.9,0.5,0.2,7.1,0.3,1.4,1.7,0.7,Georgia Southern,4.0,2015,2018,False
Joseph White II,1.8034,65.77199999999999,Guard,2.0,1.0,1.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Delaware State,1.0,2020,2020,False
Jason McClellan,2.0574,108.864,Forward,25.0,11.0,16.8,1.8,4.6,0.386,1.3,2.8,0.464,0.5,1.8,0.386,0.6,0.8,0.8,0.4,0.4,0.7,4.6,1.4,2.5,4.0,0.6,UIC,1.0,2015,2015,False
Jashaun Agosto,1.8034,68.04,Guard,30.5,28.5,34.1,3.8,9.1,0.415,2.8,6.0,0.465,1.0,3.1,0.415,2.3,3.2,0.711,4.0,0.8,0.1,10.8,0.4,2.8,3.2,2.4,LIU,4.0,2017,2020,False
Jacques Coleman,1.8034,74.844,Guard,25.0,0.0,6.8,0.8,1.9,0.426,0.7,1.4,0.486,0.1,0.5,0.426,0.6,0.9,0.609,0.6,0.4,0.0,2.3,0.1,0.8,0.9,0.9,Omaha,1.0,2013,2013,False
Wil Peters,1.8542,79.38,Guard,31.25,24.25,28.6,2.4,6.0,0.395,1.4,3.3,0.409,1.0,2.7,0.395,1.8,2.3,0.7909999999999999,3.1,0.9,0.1,7.6,0.6,1.8,2.5,2.0,Tennessee State,4.0,2009,2012,False
Arin Dunn,1.8542,83.916,Guard,13.75,0.75,9.7,0.5,1.5,0.333,0.3,0.8,0.364,0.2,0.7,0.333,0.2,0.4,0.65,0.4,0.3,0.0,1.4,0.0,0.9,0.9,0.5,Overall,4.0,2007,2010,False
Brandon Wilson,2.032,92.988,Guard,3.0,3.0,24.7,4.0,9.7,0.414,3.7,7.7,0.478,0.3,2.0,0.414,3.0,7.0,0.429,0.7,0.7,0.0,11.3,2.0,3.0,5.0,3.7,Grambling,1.0,2011,2011,False
J.R. Cadot,1.9558,95.256,Guard,32.5,27.5,27.8,3.6,6.3,0.5660000000000001,3.2,5.2,0.616,0.3,1.0,0.5660000000000001,2.4,3.7,0.642,1.2,1.3,0.5,9.8,2.7,3.8,6.5,1.2,TCU,2.0,2011,2012,False
Jeremiah Saunders,1.905,90.72,Guard,24.0,1.0,8.8,0.7,2.5,0.289,0.2,0.8,0.263,0.5,1.7,0.289,0.1,0.2,0.333,0.4,0.4,0.1,2.0,0.3,0.9,1.2,0.6,Southeastern Louisiana,2.0,2019,2020,False
Dejuan McGaughy,1.8542,95.256,Guard,24.5,14.5,22.6,2.3,5.8,0.404,1.7,4.2,0.406,0.6,1.6,0.404,0.8,1.1,0.691,2.4,0.6,0.2,6.1,0.2,1.4,1.7,1.6,High Point,2.0,2013,2014,False
Maurice Kemp,1.9812,86.184,Forward,23.0,16.25,24.5,4.4,8.9,0.49,4.0,7.6,0.528,0.4,1.3,0.49,3.1,4.2,0.7390000000000001,1.4,1.2,0.8,12.2,2.1,3.8,5.9,1.7,Overall,4.0,2010,2013,False
Melvin Jones,1.778,74.844,Guard,31.0,28.0,31.8,3.9,9.5,0.413,1.5,3.4,0.433,2.5,6.1,0.413,1.3,1.7,0.79,2.1,0.5,0.0,11.7,0.3,2.0,2.3,1.7,Portland State,2.0,2010,2011,False
Kenneth Averette,1.7271999999999998,65.77199999999999,Guard,22.666666666666668,12.666666666666666,20.6,1.4,3.8,0.384,1.0,2.4,0.414,0.5,1.4,0.384,1.3,1.7,0.754,2.3,0.8,0.0,4.6,0.2,1.1,1.3,1.7,Louisiana-Monroe,3.0,2008,2010,False
TJ Haws,1.9304,77.112,Guard,33.25,33.25,32.5,4.7,10.7,0.44,2.9,5.6,0.511,1.8,5.0,0.44,3.1,3.8,0.8240000000000001,4.5,1.2,0.2,14.3,0.3,2.6,2.9,2.3,BYU,4.0,2017,2020,False
Christian McCoggle,2.032,99.792,Center,7.333333333333333,1.0,5.8,0.1,0.6,0.231,0.1,0.6,0.231,0.0,0.0,0.231,0.3,0.6,0.429,0.1,0.0,0.2,0.5,0.8,0.9,1.6,0.1,Texas Southern,3.0,2014,2016,False
Cady Lalanne,2.0828,114.7608,Center,27.75,20.0,25.2,3.8,6.9,0.5529999999999999,3.7,6.5,0.575,0.1,0.4,0.5529999999999999,2.2,3.4,0.6659999999999999,0.2,0.4,1.8,10.0,3.1,4.9,7.9,1.9,UMass,4.0,2012,2015,True
Barry Smith,1.9812,90.72,Forward,8.75,3.25,16.6,1.7,4.2,0.395,1.5,3.7,0.411,0.1,0.5,0.395,1.4,2.0,0.6759999999999999,0.6,0.5,0.3,4.8,1.2,1.7,2.9,1.1,Overall,4.0,2011,2014,False
Parker Smith,1.905,70.308,Guard,25.6,10.6,25.9,3.9,9.5,0.409,1.1,2.5,0.436,2.8,7.1,0.409,2.4,2.8,0.847,1.0,0.6,0.1,13.0,0.3,2.0,2.3,1.7,Overall,5.0,2009,2013,False
Nick Rakocevic,2.1082,102.06,Forward,34.0,22.25,23.1,3.8,6.9,0.54,3.7,6.8,0.545,0.1,0.2,0.54,1.9,3.0,0.643,0.9,0.7,0.9,9.5,2.5,4.2,6.8,1.3,USC,4.0,2017,2020,False
Malik Jamal Hughes,1.8796,84.8232,Guard,6.0,0.0,6.7,0.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.3,0.5,0.2,0.2,0.0,0.2,0.2,0.5,0.7,0.5,Texas-Rio Grande Valley,1.0,2011,2011,False
Paul Larsen,2.0066,99.792,Forward,30.5,0.0,6.1,0.5,1.5,0.35100000000000003,0.5,1.5,0.35100000000000003,0.0,0.0,0.35100000000000003,0.7,1.1,0.6,0.1,0.2,0.0,1.8,0.6,1.0,1.6,0.5,Mercer,2.0,2011,2012,False
Jordan McNeil,1.9558,86.184,Guard,31.25,7.25,15.1,1.6,4.0,0.407,1.0,2.0,0.48,0.6,1.9,0.407,0.6,1.0,0.625,0.8,0.4,0.1,4.5,0.2,0.9,1.1,0.8,Towson,4.0,2016,2019,False
Ruben Guerrero,2.1336,108.864,Center,24.6,19.6,25.3,3.1,5.6,0.563,3.1,5.6,0.563,0.0,0.0,0.563,1.2,2.0,0.61,0.5,0.4,1.5,7.5,2.4,3.6,6.0,1.4,Overall,5.0,2015,2019,False
Richard Feagin,1.8288,72.57600000000002,Guard,14.5,0.0,6.6,0.5,1.3,0.385,0.3,0.8,0.409,0.2,0.6,0.385,0.1,0.2,0.8,0.7,0.1,0.0,1.4,0.1,1.0,1.1,0.5,Morehead State,2.0,2018,2019,False
T.J. Topercer,2.0066,100.2456,Forward,22.25,3.25,11.0,0.7,2.1,0.355,0.4,1.0,0.42,0.3,1.1,0.355,0.5,0.7,0.7170000000000001,0.4,0.3,0.1,2.3,0.5,1.1,1.6,0.8,Navy,4.0,2007,2010,False
Isaac Butts,2.0828,131.54399999999998,Center,29.0,20.25,21.6,3.1,5.2,0.603,3.1,5.2,0.603,0.0,0.0,0.603,1.0,1.7,0.594,0.8,0.3,0.8,7.3,2.5,4.4,6.9,1.8,Appalachian State,4.0,2008,2012,False
Malik Muller,1.905,99.792,Guard,33.0,20.0,20.0,2.2,5.6,0.391,0.9,2.3,0.403,1.2,3.2,0.391,0.5,1.0,0.563,1.4,0.9,0.1,6.2,0.2,2.2,2.5,1.3,Virginia Tech,1.0,2015,2015,False
Nick Jorgensen,1.9812,102.06,Forward,11.0,1.0,11.5,0.5,1.4,0.333,0.3,0.7,0.375,0.2,0.6,0.333,0.2,0.5,0.333,0.5,0.2,0.1,1.3,0.6,1.4,2.0,0.2,Air Force,1.0,2014,2014,False
Matthew Pegram,2.1082,117.936,Center,31.75,4.5,13.5,1.8,3.7,0.491,1.7,3.3,0.512,0.1,0.4,0.491,0.6,0.8,0.794,0.6,0.3,0.4,4.4,0.9,1.9,2.8,0.7,Wofford,4.0,2016,2019,False
Will Egolf,2.0574,106.596,Forward,23.4,17.8,20.9,2.8,6.1,0.456,2.5,5.1,0.486,0.3,1.0,0.456,1.1,1.7,0.691,0.6,0.7,0.7,7.0,1.2,2.8,4.0,1.2,Bradley,5.0,2008,2013,False
