name,height,weight,position,games_played,games_started,min_per,field_goal,field_attmps,field_pct,two_pointer,two_pattamps,two_pct,three_ptrs,three_pattmp,three_pct,free_throws,free_attmps,free_pct,assists,steals,blocks,points,off_reb,def_reb,total_reb,turnovers,school,seasons,start_season,end_season,drafted
Jon Ziri,1.8796,90.72,Guard,28.25,12.5,17.9,1.8,4.9,0.355,1.2,3.0,0.401,0.6,2.0,0.355,0.8,1.6,0.542,1.7,1.2,0.2,4.9,1.1,2.6,3.7,1.6,Loyola Marymount,4.0,2005,2008,False
Anthony Fuqua,2.1082,99.792,Center,30.0,17.5,21.9,2.2,4.3,0.504,2.2,4.3,0.504,0.0,0.0,0.504,2.7,4.9,0.562,0.9,0.4,1.6,7.1,2.3,3.4,5.7,2.3,UTSA,2.0,2004,2005,False
John Hollingsworth,1.8542,79.38,Guard,24.5,23.0,32.3,4.2,8.9,0.47,3.4,6.8,0.496,0.8,2.1,0.47,3.9,5.3,0.738,4.3,1.9,0.1,13.1,0.6,2.4,3.0,2.2,Akron,2.0,2003,2004,False
Jesse Brooks,1.8542,83.916,Guard,22.5,21.0,34.5,3.3,10.0,0.334,1.5,4.0,0.376,1.8,6.0,0.334,1.6,2.6,0.615,4.1,1.6,0.1,10.1,0.6,2.4,3.0,2.9,Maryland-Eastern Shore,2.0,2006,2007,False
Jevohn Shepherd,1.9558,97.524,Forward,29.0,3.75,9.6,0.9,2.3,0.398,0.8,1.7,0.474,0.1,0.7,0.398,0.5,1.0,0.509,0.6,0.3,0.1,2.5,0.6,0.8,1.4,0.7,Michigan,4.0,2006,2009,False
Steve Cherry,1.9304,86.184,Guard,27.5,21.5,24.3,2.7,6.9,0.382,2.2,5.0,0.435,0.5,1.9,0.382,1.6,2.5,0.636,1.9,1.0,0.3,7.4,1.3,3.1,4.4,2.3,Chattanooga,2.0,2005,2006,False
Jono Metzger-Jones,1.8542,81.648,Guard,30.0,6.5,20.9,2.1,5.5,0.38,0.4,0.8,0.522,1.7,4.7,0.38,0.7,0.9,0.784,1.8,0.8,0.1,6.5,0.4,2.0,2.3,0.7,Pacific,2.0,2001,2002,False
Greg Brittian,1.9812,97.524,Forward,31.0,25.0,20.8,1.9,4.9,0.379,1.5,3.9,0.3720000000000001,0.4,1.0,0.379,1.6,2.4,0.667,1.3,0.7,0.3,5.8,1.2,1.4,2.6,1.8,South Florida,1.0,2002,2002,False
Eric Woods,1.905,90.72,Guard,21.0,1.6,12.7,1.0,2.7,0.37,0.4,0.9,0.398,0.6,1.8,0.37,0.6,0.7,0.8220000000000001,0.8,0.3,0.1,3.2,0.3,0.9,1.3,0.8,Overall,5.0,2003,2007,False
Deki Delic,1.9812,97.524,Forward,30.5,14.75,23.1,3.1,7.8,0.397,1.2,2.4,0.519,1.9,5.5,0.397,1.4,2.2,0.667,1.6,0.6,0.1,9.6,0.5,2.2,2.6,1.5,Monmouth,4.0,2004,2007,False
Nican Robinson,1.778,83.916,Guard,7.75,0.0,4.4,0.3,0.6,0.5,0.1,0.3,0.375,0.2,0.3,0.5,0.1,0.2,0.667,0.5,0.2,0.0,0.9,0.0,0.2,0.3,0.3,Overall,4.0,2006,2009,False
Marcell Cummings,1.905,88.45200000000001,Guard,19.0,6.5,14.8,1.6,4.6,0.34700000000000003,1.0,2.6,0.378,0.6,2.0,0.34700000000000003,0.5,0.7,0.769,0.6,1.0,0.1,4.3,0.5,0.8,1.3,1.5,Navy,2.0,2002,2003,False
Antonio Williams-Parker,1.8288,79.38,Guard,30.0,11.0,17.0,1.7,5.4,0.322,0.8,2.3,0.35100000000000003,0.9,3.1,0.322,1.4,1.9,0.731,1.1,0.5,0.1,5.8,0.4,1.0,1.3,1.2,Jackson State,3.0,2004,2006,False
Derek Scheidt,1.905,92.988,Guard,17.0,3.25,9.5,0.8,1.9,0.409,0.5,1.3,0.409,0.3,0.6,0.409,0.3,0.5,0.688,0.8,0.3,0.0,2.2,0.3,0.9,1.2,0.8,Green Bay,4.0,2001,2004,False
Drew Meyerchick,1.8542,83.916,Guard,18.5,0.5,9.4,1.2,3.6,0.32299999999999995,0.4,0.9,0.438,0.8,2.7,0.32299999999999995,0.2,0.4,0.643,0.5,0.2,0.1,3.4,0.2,0.6,0.8,0.3,Louisiana-Monroe,2.0,2006,2007,False
Sterling Williams,1.9558,90.72,Guard,29.5,16.0,16.4,1.3,3.3,0.397,1.1,2.6,0.436,0.2,0.8,0.397,0.7,1.2,0.557,0.9,0.8,0.2,3.5,0.6,1.4,2.0,0.6,Northwestern,4.0,2006,2009,False
Jamar Wilson,1.8542,83.916,Guard,24.0,23.8,36.3,5.8,12.8,0.457,4.5,9.1,0.49,1.4,3.7,0.457,5.0,6.2,0.809,4.1,1.2,0.2,18.0,1.2,3.4,4.6,3.8,Albany (NY),5.0,2003,2007,False
Casey Neimeyer,2.032,108.864,Forward,29.0,1.6666666666666667,9.2,1.0,2.1,0.451,0.7,1.5,0.481,0.2,0.6,0.451,0.5,0.8,0.62,0.2,0.1,0.0,2.7,0.4,1.1,1.5,0.3,Pacific,3.0,2007,2009,False
Antonio Lawrence,1.9304,89.8128,Forward,23.0,13.0,24.6,4.4,10.1,0.435,4.0,8.9,0.454,0.3,1.2,0.435,2.1,3.0,0.721,1.3,2.0,0.3,11.3,2.9,3.3,6.2,2.2,San Jose State,1.0,2003,2003,False
Marcel Jones,2.032,99.792,Forward,28.5,19.5,25.3,4.0,9.6,0.422,3.1,6.7,0.466,0.9,2.9,0.422,1.2,2.3,0.547,1.1,0.9,0.4,10.2,1.4,3.8,5.2,1.6,Oregon State,4.0,2005,2008,False
Steve Mello,1.8542,83.916,Guard,23.75,3.25,12.3,1.3,3.5,0.37,0.7,1.9,0.3720000000000001,0.6,1.5,0.37,0.3,0.5,0.627,0.7,0.4,0.0,3.5,0.4,1.1,1.4,0.7,Rhode Island,4.0,2001,2004,False
Moises Alvarez,1.8796,81.648,Guard,25.5,7.5,20.2,2.4,6.2,0.387,0.8,1.7,0.466,1.6,4.5,0.387,0.6,1.1,0.589,1.0,0.7,0.0,7.0,0.3,1.4,1.7,1.0,San Jose State,2.0,2002,2003,False
Stanford Grandy,1.8288,83.916,Guard,25.0,1.0,8.1,0.7,2.3,0.322,0.5,1.2,0.417,0.2,1.1,0.322,0.5,0.6,0.813,0.7,0.5,0.0,2.2,0.3,0.8,1.0,1.1,Morgan State,2.0,2002,2003,False
Brandon Sampay,2.032,115.668,Forward,32.5,1.5,16.9,2.2,4.6,0.483,2.2,4.5,0.488,0.0,0.1,0.483,1.3,1.7,0.7609999999999999,0.7,0.6,0.6,5.7,1.3,2.8,4.1,1.0,Illinois State,2.0,2008,2009,False
Luke Granato,1.9558,95.256,Guard,25.5,11.5,18.4,2.3,6.4,0.366,0.5,1.3,0.394,1.8,5.0,0.366,0.7,0.8,0.863,0.6,0.3,0.1,7.1,0.3,1.1,1.5,1.0,Sacred Heart,4.0,2005,2008,False
Raoul Heinen,1.9558,90.72,Guard,27.25,21.25,26.9,2.5,5.9,0.419,1.8,3.5,0.507,0.7,2.4,0.419,1.4,2.0,0.7120000000000001,2.7,1.1,0.1,7.1,0.8,2.5,3.2,2.0,George Mason,4.0,2001,2004,False
Emmanuel Adeife,2.0828,106.596,Center,7.5,1.0,9.1,0.4,1.0,0.387,0.4,1.0,0.387,0.0,0.0,0.387,0.9,1.6,0.542,0.1,0.2,1.0,1.7,1.1,1.9,3.0,0.2,Overall,4.0,2006,2009,False
Jeremy Crouch,1.9558,97.9776,Guard,28.75,21.0,27.6,3.7,8.9,0.418,1.4,3.2,0.442,2.3,5.6,0.418,1.7,2.0,0.838,2.2,1.1,0.1,11.4,0.3,2.2,2.5,1.7,Bradley,4.0,2005,2008,False
Mark Brown,1.778,68.04,Guard,31.0,31.0,31.9,2.8,7.0,0.408,1.8,4.3,0.414,1.0,2.6,0.408,2.3,2.9,0.809,4.7,1.2,0.0,9.0,0.5,1.9,2.4,2.6,Utah State,2.0,2003,2004,False
Hank Harris,1.8034,79.38,Guard,25.0,3.0,14.0,0.6,1.6,0.375,0.4,1.0,0.423,0.2,0.6,0.375,0.8,1.2,0.69,1.7,1.1,0.0,2.2,0.2,0.8,1.1,0.9,Southeast Missouri State,1.0,2008,2008,False
Nate Bowie,1.8288,74.844,Guard,30.0,21.5,30.3,4.3,11.0,0.387,2.7,5.9,0.448,1.6,5.1,0.387,4.1,5.2,0.774,3.3,1.6,0.1,14.2,0.8,2.2,3.0,3.1,Central Arkansas,2.0,2007,2008,False
Kevyn Green,1.9558,92.988,Guard,23.666666666666668,23.0,27.9,4.5,10.7,0.42,2.3,5.0,0.447,2.2,5.7,0.42,2.2,3.0,0.736,1.2,0.6,0.2,13.5,1.0,2.9,3.9,1.9,Southeastern Louisiana,3.0,2007,2009,False
DaShawn Wright,1.9304,90.72,Guard,29.0,16.0,23.2,3.2,6.7,0.479,3.1,6.3,0.496,0.1,0.5,0.479,1.3,1.9,0.69,1.1,1.2,0.1,7.9,1.5,2.3,3.8,1.6,San Jose State,2.0,2008,2009,False
David Bonney,1.9812,95.256,Forward,8.5,0.0,3.4,0.1,0.4,0.14300000000000002,0.1,0.4,0.16699999999999998,0.0,0.1,0.14300000000000002,0.4,0.5,0.667,0.1,0.1,0.0,0.5,0.1,0.3,0.4,0.2,New Mexico State,2.0,2002,2003,False
Timir Patel,2.0828,97.524,Center,27.0,6.0,15.4,1.3,3.2,0.419,1.3,3.1,0.429,0.0,0.1,0.419,0.3,0.9,0.391,0.2,0.2,0.6,3.0,1.0,1.5,2.4,0.9,Prairie View,1.0,2005,2005,False
Danko Barisic,2.1336,124.74,Center,11.5,0.0,5.0,0.6,1.0,0.565,0.6,1.0,0.565,0.0,0.0,0.565,0.1,0.3,0.333,0.0,0.0,0.0,1.2,0.4,0.8,1.2,0.4,Weber State,2.0,2005,2006,False
Chuck Hayes Jr,1.9812,108.864,Forward,33.5,27.75,26.2,3.4,6.7,0.503,3.2,6.1,0.527,0.1,0.6,0.503,2.1,2.9,0.733,2.2,1.3,1.0,9.0,2.6,4.4,6.9,1.6,Kentucky,4.0,2002,2005,False
Ed Berrios,1.8034,83.916,Guard,21.0,3.5,17.7,1.0,2.9,0.355,0.3,1.2,0.26,0.7,1.7,0.355,0.6,0.8,0.7879999999999999,2.5,0.4,0.0,3.4,0.1,1.4,1.5,1.3,Alabama-Birmingham,2.0,2008,2009,False
Jerel Allen,1.9304,91.1736,Guard,32.5,1.0,15.8,1.6,3.8,0.404,0.9,1.9,0.448,0.7,1.9,0.404,0.4,0.6,0.639,0.9,0.5,0.1,4.2,0.5,1.2,1.7,0.9,Florida State,2.0,2006,2007,False
Jimmy Maley,1.9812,79.38,Forward,21.0,11.0,20.0,1.7,4.1,0.407,0.9,1.5,0.581,0.8,2.6,0.407,0.4,0.8,0.563,1.5,0.3,0.1,4.6,0.5,1.3,1.8,0.6,Northwestern,1.0,2003,2003,False
Dylan Leal,1.9558,88.45200000000001,Guard,17.25,0.25,4.7,0.4,1.3,0.333,0.0,0.1,0.75,0.4,1.2,0.333,0.1,0.1,0.5710000000000001,0.2,0.1,0.0,1.3,0.0,0.3,0.3,0.3,Texas A&M,4.0,2001,2004,False
Marcus Carson,1.9304,83.916,Forward,12.0,0.3333333333333333,18.3,1.7,3.7,0.462,1.3,2.8,0.471,0.4,0.8,0.462,0.4,0.8,0.5,0.7,0.4,0.2,4.1,0.4,1.2,1.6,1.4,Overall,3.0,2007,2009,False
Derrick Brown,2.032,102.9672,Forward,35.333333333333336,24.0,25.0,3.7,6.5,0.573,3.2,5.3,0.61,0.5,1.2,0.573,2.4,3.3,0.718,1.5,0.7,0.8,10.3,1.9,3.7,5.6,1.6,Xavier,3.0,2007,2009,True
Todd Townsend,2.0066,90.72,Forward,28.5,11.75,18.8,1.4,3.5,0.397,0.8,1.6,0.508,0.6,1.9,0.397,0.8,1.2,0.657,1.1,0.3,0.3,4.1,0.8,1.4,2.2,0.8,Marquette,4.0,2002,2005,False
Nicholas Vita,1.905,95.256,Forward,23.5,4.5,9.1,0.7,1.7,0.383,0.7,1.6,0.408,0.0,0.1,0.383,0.3,0.5,0.636,0.5,0.3,0.1,1.6,1.0,1.2,2.3,0.7,Fordham,2.0,2005,2006,False
Sean Banks,2.032,93.4416,Forward,23.0,20.0,32.7,5.0,12.3,0.404,3.1,7.2,0.4320000000000001,1.8,5.1,0.404,4.6,6.2,0.7390000000000001,1.4,0.7,0.9,16.4,2.1,4.1,6.2,2.5,Memphis,2.0,2004,2005,False
Bobby Hill,1.9812,99.792,Forward,26.0,8.0,11.1,0.7,1.6,0.415,0.7,1.6,0.415,0.0,0.0,0.415,0.9,1.1,0.821,0.4,0.4,0.2,2.2,0.4,0.8,1.3,0.6,Illinois State,1.0,2007,2007,False
Junior Russell,1.6764,74.844,Guard,20.0,18.0,19.8,1.9,3.9,0.487,1.1,2.3,0.457,0.9,1.6,0.487,1.4,1.8,0.778,2.6,1.7,0.0,6.1,0.2,1.3,1.5,2.7,Cal State Fullerton,1.0,2008,2008,False
Marc Daniels,2.0574,113.8536,Center,15.2,10.8,15.8,1.2,2.3,0.52,1.2,2.3,0.52,0.0,0.0,0.52,0.6,1.1,0.585,0.4,0.3,0.6,3.0,1.4,2.0,3.4,1.2,Colgate,5.0,2003,2007,False
Andrei Capusan,2.032,95.256,Forward,27.0,4.0,15.6,2.4,4.5,0.53,2.4,4.4,0.54,0.0,0.1,0.53,1.5,2.0,0.746,0.8,0.5,0.5,6.2,1.1,1.9,3.0,1.6,Lafayette,4.0,2003,2006,False
Cory Violette,2.1082,120.204,Center,32.25,22.25,27.4,4.0,7.8,0.518,3.8,7.0,0.545,0.2,0.8,0.518,2.1,3.1,0.6779999999999999,0.9,0.8,0.7,10.4,2.2,4.6,6.8,1.3,Gonzaga,4.0,2001,2004,False
Marcus Ardison,1.9812,92.988,Forward,26.0,19.5,27.1,3.5,6.4,0.541,3.5,6.4,0.541,0.0,0.0,0.541,2.5,3.9,0.637,1.1,0.3,0.6,9.4,2.2,3.8,6.0,2.1,Arkansas State,2.0,2005,2006,False
David Luber,1.8034,79.38,Guard,22.0,0.0,8.4,0.3,1.0,0.262,0.2,0.5,0.348,0.1,0.4,0.262,0.3,0.4,0.667,0.6,0.3,0.0,0.8,0.1,0.4,0.5,0.6,Florida International,2.0,2002,2003,False
Markee White,2.0066,92.988,Forward,10.666666666666666,3.3333333333333335,17.8,2.2,5.2,0.419,1.9,4.4,0.43,0.3,0.8,0.419,1.1,1.8,0.625,0.9,0.8,0.3,5.8,0.9,1.8,2.7,1.2,Overall,3.0,2003,2005,False
Brion Rush,1.8796,79.38,Guard,26.25,25.75,33.6,6.7,16.4,0.411,3.9,8.8,0.444,2.8,7.6,0.411,3.2,4.1,0.7879999999999999,2.8,1.7,0.1,19.5,1.1,4.0,5.2,2.9,Grambling,4.0,2003,2006,False
Deon Tresvant,1.8288,77.112,Guard,21.0,2.5,26.9,5.0,11.3,0.4370000000000001,2.2,4.3,0.5,2.8,7.0,0.4370000000000001,1.0,1.4,0.772,1.9,1.2,0.1,13.7,0.3,1.5,1.9,2.3,Cal State Northridge,2.0,2008,2009,False
Aaron Perry,2.032,97.524,Forward,28.0,13.5,11.8,0.9,2.3,0.386,0.7,1.7,0.423,0.1,0.5,0.386,0.5,1.0,0.456,0.3,0.3,0.4,2.4,1.0,1.4,2.4,0.6,Sacramento State,2.0,2005,2006,False
Michael Luback,1.778,79.38,Guard,5.0,0.0,1.6,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,Jacksonville,1.0,2005,2005,False
B.A. Walker,1.8796,72.57600000000002,Guard,31.75,29.25,30.1,4.0,9.3,0.428,1.9,3.9,0.48,2.1,5.4,0.428,1.5,1.9,0.826,2.4,0.9,0.1,11.7,0.9,1.8,2.7,1.3,VCU,4.0,2004,2007,False
Brandon Haughton,2.0066,117.936,Center,21.5,12.0,18.6,1.3,2.9,0.439,1.3,2.8,0.443,0.0,0.0,0.439,0.9,1.9,0.47,0.3,0.4,0.3,3.4,1.8,2.7,4.6,0.9,Portland State,2.0,2003,2004,False
Drew Naymick,2.0828,113.4,Center,25.8,8.2,14.9,1.1,1.9,0.557,1.1,1.9,0.5589999999999999,0.0,0.0,0.557,0.6,0.8,0.747,0.4,0.3,1.0,2.7,1.0,1.9,2.9,0.6,Michigan State,5.0,2004,2008,False
Richard Fried,2.0574,80.74080000000002,Forward,9.0,0.0,3.1,0.3,0.8,0.429,0.3,0.8,0.429,0.0,0.0,0.429,0.6,1.0,0.556,0.3,0.0,0.0,1.2,0.3,0.4,0.8,0.1,Boise State,1.0,2004,2004,False
Fernandez Lockett,1.9558,95.256,Forward,25.2,15.2,24.7,2.9,5.9,0.487,2.7,5.2,0.525,0.2,0.8,0.487,2.1,2.9,0.731,1.3,0.9,0.4,8.1,1.9,3.6,5.6,1.3,Austin Peay,5.0,2004,2008,False
Roderick Adams,1.8542,83.916,Guard,13.75,9.5,18.9,1.7,3.6,0.475,1.6,3.2,0.506,0.1,0.4,0.475,1.1,2.2,0.504,2.4,1.5,0.1,4.7,0.7,1.7,2.4,1.9,Overall,4.0,2005,2008,False
Dejan Cvoro,1.9558,83.916,Guard,24.0,10.0,11.1,0.5,2.1,0.21600000000000005,0.1,0.9,0.091,0.4,1.2,0.21600000000000005,0.4,0.6,0.6,0.9,0.3,0.2,1.7,0.4,0.9,1.3,0.8,Western Kentucky,1.0,2009,2009,False
Asrangue Souleymane,2.0574,99.792,Forward,15.0,1.75,10.6,0.6,1.1,0.522,0.6,1.1,0.53,0.0,0.0,0.522,0.2,0.6,0.394,0.1,0.3,1.0,1.4,0.9,1.3,2.2,0.5,Overall,4.0,2005,2008,False
Omar Bynum,2.0066,92.988,Forward,22.333333333333332,7.333333333333333,16.1,1.7,3.5,0.496,1.7,3.2,0.516,0.1,0.3,0.496,1.1,1.9,0.5710000000000001,0.6,0.5,0.4,4.7,1.4,2.6,3.9,1.0,Iowa State,3.0,2001,2003,False
Kammron Taylor,1.8796,79.38,Guard,29.75,19.75,26.1,3.2,8.0,0.396,1.8,4.3,0.41,1.4,3.6,0.396,2.6,3.3,0.795,1.7,0.5,0.1,10.3,0.4,1.8,2.2,1.8,Wisconsin,4.0,2004,2007,False
Lance Smart,1.524,81.648,Guard,9.0,0.0,3.3,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.2,0.2,1.0,0.4,0.3,0.0,0.2,0.0,0.3,0.3,0.7,Jackson State,1.0,2002,2002,False
Jaron Taylor,1.8796,92.988,Guard,29.0,15.0,24.5,1.4,3.5,0.393,0.4,0.8,0.489,1.0,2.7,0.393,0.5,0.8,0.596,2.3,0.8,0.1,4.2,0.4,2.0,2.4,1.3,Wright State,2.0,2005,2006,False
David Finklea,1.9558,83.916,Forward,8.5,0.0,1.9,0.2,0.6,0.4,0.2,0.5,0.444,0.0,0.1,0.4,0.1,0.4,0.333,0.0,0.1,0.0,0.6,0.1,0.4,0.4,0.3,Creighton,2.0,2003,2004,False
Shaun Keaton,1.8796,77.112,Guard,15.0,0.0,4.9,0.2,1.0,0.2,0.1,0.5,0.14300000000000002,0.1,0.5,0.2,0.2,0.5,0.375,0.5,0.1,0.0,0.7,0.1,0.4,0.5,0.5,ETSU,1.0,2006,2006,False
Marcus Austin,2.0574,104.7816,Forward,22.25,1.5,10.8,0.6,1.6,0.377,0.6,1.6,0.377,0.0,0.0,0.377,0.6,1.0,0.613,0.4,0.2,0.3,1.9,0.7,1.1,1.8,0.6,Villanova,4.0,2002,2005,False
Robinson Louisme,2.032,120.204,Center,27.25,19.75,18.2,3.1,5.7,0.5429999999999999,3.1,5.7,0.5429999999999999,0.0,0.0,0.5429999999999999,1.5,2.7,0.578,0.4,0.5,1.1,7.8,1.7,2.8,4.6,1.0,Tulane,4.0,2005,2009,False
T.J. Wolf,1.8034,81.648,Guard,11.666666666666666,0.0,4.1,0.2,0.6,0.333,0.1,0.2,0.333,0.1,0.4,0.333,0.2,0.4,0.5,0.3,0.2,0.0,0.7,0.1,0.3,0.3,0.3,Murray State,3.0,2004,2006,False
John Gilchrist,1.905,87.9984,Guard,30.333333333333332,19.0,26.5,4.0,8.5,0.47,3.1,6.2,0.5,0.9,2.4,0.47,2.3,3.2,0.7190000000000001,4.0,1.4,0.2,11.2,1.3,2.5,3.9,2.2,Maryland,3.0,2003,2005,False
Antoine Hood,1.9558,90.72,Guard,29.5,23.5,30.4,4.0,7.9,0.51,2.9,4.7,0.61,1.1,3.2,0.51,1.9,2.7,0.7140000000000001,1.7,1.1,0.1,11.1,1.0,2.0,2.9,1.6,Air Force,4.0,2003,2006,False
Paris Bernard,1.9558,90.72,Forward,23.5,12.0,12.3,1.6,4.7,0.35,0.8,2.1,0.384,0.8,2.6,0.35,0.5,0.9,0.6,0.4,0.3,0.1,4.6,0.4,1.2,1.7,0.9,Grambling,2.0,2001,2002,False
Thomas Kelati,1.9558,87.9984,Guard,27.75,24.25,29.8,3.3,7.8,0.425,1.2,2.9,0.421,2.1,4.9,0.425,1.0,1.3,0.7959999999999999,2.5,1.2,0.3,9.7,0.7,2.5,3.2,1.9,Washington State,4.0,2002,2005,False
Josh Fisher,1.8796,90.72,Guard,30.75,23.0,27.1,2.6,6.3,0.418,1.7,3.6,0.464,0.9,2.7,0.418,1.6,2.2,0.753,3.5,1.5,0.2,7.8,0.3,2.4,2.7,2.1,Saint Louis,4.0,2001,2004,False
Aaron Harper,2.0066,98.4312,Forward,30.75,24.0,28.8,4.1,9.9,0.414,1.8,4.0,0.455,2.3,5.9,0.414,1.8,2.6,0.6990000000000001,2.2,1.1,0.0,12.2,1.0,3.0,4.0,2.1,Ole Miss,4.0,2001,2004,False
Chaz Crawford,2.0828,106.596,Forward,30.0,17.0,23.8,2.1,4.1,0.521,2.1,4.1,0.522,0.0,0.0,0.521,1.1,2.2,0.515,0.9,0.8,2.7,5.4,2.8,4.0,6.8,1.3,Drexel,4.0,2004,2007,False
Joe Ries,2.032,102.06,Forward,28.5,14.75,16.2,1.7,3.3,0.505,1.6,3.1,0.524,0.0,0.2,0.505,1.3,1.9,0.6759999999999999,0.6,0.2,0.1,4.7,1.1,1.9,3.0,1.1,Wyoming,4.0,2001,2004,False
Eric Schmieder,1.905,88.45200000000001,Guard,26.333333333333332,19.333333333333332,36.3,3.0,7.4,0.406,2.1,4.8,0.429,0.9,2.5,0.406,2.4,3.5,0.675,3.7,1.1,0.2,9.3,1.3,2.8,4.1,2.0,Drexel,3.0,2001,2003,False
Ben Luber,1.8288,78.0192,Guard,26.75,24.25,31.1,2.2,6.3,0.348,1.4,3.9,0.361,0.8,2.4,0.348,1.3,1.6,0.7979999999999999,3.9,1.2,0.1,6.5,0.2,1.7,1.9,2.5,Penn State,4.0,2004,2007,False
Corey Valsin,1.9558,102.5136,Guard,25.75,13.75,16.8,1.7,4.3,0.406,1.5,3.4,0.457,0.2,0.9,0.406,0.9,1.5,0.605,1.0,0.5,0.1,4.6,1.3,2.3,3.7,1.1,TCU,4.0,2002,2005,False
Quincy Henderson,1.9558,95.256,Forward,13.0,0.0,8.6,0.2,1.0,0.24,0.2,0.6,0.267,0.1,0.4,0.24,0.7,1.0,0.72,0.3,0.3,0.2,1.2,0.4,1.1,1.5,0.6,Creighton,2.0,2004,2005,False
Cory Sims,1.8542,83.916,Guard,28.0,23.5,28.3,3.2,7.8,0.415,2.7,6.4,0.421,0.5,1.3,0.415,2.5,3.4,0.755,4.6,1.3,0.0,9.5,1.1,2.2,3.3,2.9,Northern Illinois,2.0,2005,2006,False
Andre Emmett,1.9558,104.328,Guard,32.0,24.25,32.3,6.9,13.8,0.5,6.5,12.4,0.52,0.4,1.4,0.5,3.4,4.9,0.703,1.6,1.3,0.3,17.6,2.1,3.9,6.0,1.9,Texas Tech,4.0,2001,2004,True
Jason Deane,1.9558,97.524,Forward,3.0,0.0,5.3,0.3,1.3,0.25,0.3,0.7,0.5,0.0,0.7,0.25,0.7,0.7,1.0,0.3,0.0,0.0,1.3,0.0,1.0,1.0,0.3,Navy,1.0,2004,2004,False
Jarrod Boswell,2.1336,122.472,Center,5.5,0.0,7.0,0.8,1.4,0.6,0.8,1.4,0.6,0.0,0.0,0.6,0.5,0.8,0.556,0.4,0.0,0.1,2.1,0.4,0.8,1.2,0.6,Wyoming,2.0,2005,2006,False
Joshua Perry,1.8288,97.524,Guard,27.75,5.25,16.5,2.4,4.7,0.505,2.3,4.3,0.525,0.1,0.4,0.505,1.1,1.9,0.5589999999999999,0.3,0.6,0.3,5.9,1.5,1.9,3.4,1.2,Jacksonville State,4.0,2001,2004,False
Juan Salinas,1.8034,86.184,Guard,5.333333333333333,0.0,4.1,0.3,0.8,0.333,0.1,0.2,0.333,0.2,0.6,0.333,0.1,0.3,0.4,0.3,0.1,0.0,0.8,0.3,0.4,0.7,0.4,UTSA,3.0,2003,2005,False
Reggie Fuller,1.9812,88.45200000000001,Forward,30.5,27.5,28.5,3.4,5.6,0.599,3.4,5.6,0.601,0.0,0.0,0.599,1.7,2.5,0.695,0.9,0.9,1.5,8.5,2.4,4.0,6.4,1.3,Binghamton,2.0,2008,2009,False
Richie Myers,2.0066,99.792,Forward,31.0,30.0,26.8,4.8,9.3,0.519,4.8,9.3,0.519,0.0,0.0,0.519,3.0,5.1,0.585,0.5,0.5,0.5,12.6,2.2,2.6,4.8,1.5,Oral Roberts,1.0,2002,2002,False
Henry Fairfax,1.9304,83.916,Guard,8.0,0.3333333333333333,4.9,0.4,1.3,0.333,0.3,0.9,0.381,0.1,0.4,0.333,0.5,0.6,0.733,0.5,0.2,0.0,1.4,0.3,0.6,0.9,0.5,Drexel,3.0,2001,2003,False
Marc Pratt,1.9304,90.72,Forward,16.5,10.5,16.6,1.4,3.6,0.383,0.8,2.1,0.412,0.5,1.6,0.383,0.4,0.5,0.765,0.7,0.5,0.1,3.7,0.8,1.5,2.2,1.4,Towson,2.0,2006,2007,False
Jabril Bailey,1.9304,86.184,Guard,29.0,2.0,13.0,1.8,4.7,0.375,1.3,3.0,0.442,0.4,1.7,0.375,1.0,1.4,0.732,0.6,0.7,0.3,5.0,0.6,1.1,1.6,1.0,Campbell,1.0,2009,2009,False
Alex Osipovitch,2.0574,102.06,Forward,26.0,11.333333333333334,16.4,2.1,4.8,0.429,1.7,3.5,0.489,0.4,1.3,0.429,0.9,1.3,0.69,0.8,0.4,0.1,5.4,1.0,1.5,2.5,1.6,Western Carolina,3.0,2002,2004,False
Craig McCargo,1.7526,77.112,Guard,17.0,0.0,5.9,0.6,2.3,0.256,0.4,1.2,0.333,0.2,1.1,0.256,0.2,0.5,0.5,0.5,0.0,0.0,1.6,0.4,0.7,1.1,0.2,VMI,1.0,2006,2006,False
Steven Sexton,1.8796,90.72,Guard,29.75,8.0,18.8,1.9,5.6,0.338,0.6,1.7,0.369,1.3,3.9,0.338,0.8,1.1,0.778,1.6,0.5,0.0,5.9,0.3,1.1,1.4,1.4,Coastal Carolina,4.0,2006,2009,False
Tobias Mahone,1.905,97.524,Forward,21.5,1.0,14.0,1.5,3.6,0.426,0.8,1.4,0.5479999999999999,0.7,2.2,0.426,0.2,0.5,0.45,0.2,0.5,0.1,4.0,1.0,2.1,3.0,0.6,Bethune-Cookman,2.0,2008,2009,False
Brian Giometti,1.8288,81.648,Guard,7.0,0.0,2.2,0.1,0.9,0.154,0.1,0.4,0.2,0.1,0.6,0.154,0.3,0.4,0.8,0.2,0.1,0.1,0.6,0.2,0.1,0.3,0.1,Denver,2.0,2006,2007,False
